"trans_date_trans_time","merchant","category","amt","gender","city","state","lat","long","city_pop","job","merch_lat","merch_long","is_fraud","age"
"2020-04-19 12:09:59","fraud_Bode-Rempel","kids_pets",57.23,"0","Alexandria","virginia",38.832,-77.12,321490,"Scientist, biomedical",37.966664,-76.476974,0,32
"2019-07-25 02:50:33","fraud_Torp-Labadie","gas_transport",62.6,"1","Phenix City","alabama",32.4204,-85.0796,59744,"Chemical engineer",31.814159,-84.247042,0,40
"2019-08-02 04:50:10","fraud_Christiansen, Goyette and Schamberger","gas_transport",52.68,"1","Rocky Mount","missouri",38.2911,-92.7059,1847,"Tax inspector",37.901896,-92.620009,0,35
"2020-03-15 08:25:47","fraud_Gislason Group","misc_pos",42,"0","Garfield","kansas",38.0649,-99.2374,365,"Equality and diversity officer",38.806107,-99.88541,0,33
"2019-05-18 17:09:39","fraud_Lubowitz, Terry and Stracke","personal_care",48.09,"0","Elizabethtown","kentucky",37.6848,-85.8784,48194,"Surgeon",37.554797,-85.24942,0,33
"2019-12-28 18:12:12","fraud_Kihn, Brakus and Goyette","personal_care",19.52,"1","Cape Coral","florida",26.6939,-81.9452,156391,"Higher education careers adviser",27.016588,-81.283877,0,56
"2019-03-20 22:58:15","fraud_Hermann and Sons","shopping_pos",103.35,"1","Brandon","florida",27.9551,-82.2966,79613,"Environmental consultant",28.73834,-82.52165,0,45
"2019-12-02 10:00:51","fraud_Zemlak Group","misc_net",77.94,"0","Zaleski","ohio",39.283,-82.3977,341,"Accounting technician",39.740474,-83.177977,0,45
"2019-12-11 20:45:05","fraud_Schiller Ltd","personal_care",219.09,"1","Plymouth","connecticut",41.6611,-73.0449,2376,"Herpetologist",42.139953,-73.066148,0,50
"2019-08-16 21:24:21","fraud_Schiller Ltd","personal_care",28.82,"1","Llano","new mexico",36.1486,-105.6648,247,"Architectural technologist",35.776256,-106.44022,0,62
"2020-03-10 18:51:35","fraud_Little-Gleichner","travel",552.01,"0","Elkhart","iowa",41.8114,-93.4855,1195,"Trading standards officer",41.008219,-92.623207,0,49
"2019-12-15 17:18:26","fraud_Little Ltd","kids_pets",14.65,"1","Ehrhardt","south carolina",33.1044,-81.0221,1352,"Engineer, materials",32.64541,-81.278894,0,31
"2019-12-15 20:16:50","fraud_Gaylord-Powlowski","home",43.44,"1","Wilton","north dakota",47.1709,-100.7944,1190,"Designer, ceramics/pottery",46.562307,-100.34689,0,75
"2019-06-17 03:55:12","fraud_Durgan-Auer","misc_net",65.91,"0","Newton","new hampshire",42.8678,-71.042,4603,"Therapist, music",43.28411,-71.750062,0,71
"2019-05-25 09:22:36","fraud_Metz-Boehm","shopping_pos",135.91,"0","Beasley","texas",29.479,-95.9681,2457,"Trading standards officer",28.861886,-96.126304,0,42
"2019-10-28 12:37:18","fraud_Dickinson Ltd","personal_care",9.39,"1","Henderson","west virginia",38.8265,-82.1364,642,"Building services engineer",38.856054,-82.817478,0,77
"2020-04-08 23:58:40","fraud_Sawayn PLC","shopping_pos",810.09,"1","Phoenix","arizona",33.8155,-112.1202,1312922,"Counselling psychologist",33.864946,-112.897812,0,24
"2020-06-15 01:56:56","fraud_Dibbert-Green","entertainment",25.87,"0","Detroit","michigan",42.426,-83.15,673342,"Retail manager",43.40781,-82.799424,0,56
"2019-09-19 22:30:48","fraud_Simonis-Prohaska","misc_pos",2.67,"0","Lakeview","michigan",43.4269,-85.2924,4474,"Emergency planning/management officer",43.883899,-85.514667,0,48
"2019-11-25 13:22:38","fraud_Schneider, Hayes and Nikolaus","food_dining",102.35,"1","Walnut Ridge","arkansas",36.0244,-90.9288,7155,"Engineer, control and instrumentation",36.907654,-90.698423,0,46
"2019-07-22 01:32:25","fraud_Huel Ltd","misc_net",2.24,"0","Watertown","minnesota",44.9595,-93.8482,5619,"Licensed conveyancer",45.92409,-93.243692,0,65
"2019-12-11 20:26:55","fraud_Kautzer and Sons","personal_care",1.46,"1","Garrattsville","new york",42.6315,-75.1866,165,"Naval architect",43.110714,-74.943305,0,78
"2019-10-28 05:06:06","fraud_Swift, Bradtke and Marquardt","grocery_net",64.43,"1","Sun City","california",33.7467,-117.1721,54287,"Designer, exhibition/display",33.555282,-118.037497,0,51
"2019-07-03 14:03:30","fraud_Cole, Hills and Jewess","home",31.21,"1","Rule","texas",33.0771,-99.959,932,"Physicist, medical",32.332702,-100.805539,0,69
"2020-06-10 20:20:22","fraud_Dare-Gibson","health_fitness",22.73,"1","Chatham","new york",42.3496,-73.5873,4015,"Human resources officer",42.330196,-74.312865,0,52
"2020-01-06 11:35:06","fraud_Block-Parisian","misc_net",5.86,"1","Mound City","missouri",40.1362,-95.2138,1631,"Architect",40.435976,-95.27397,0,71
"2020-01-14 20:03:35","fraud_Cartwright PLC","kids_pets",131.68,"1","Gadsden","alabama",34.048,-85.9246,67082,"Physiological scientist",34.103343,-86.654443,0,61
"2019-01-28 15:19:22","fraud_Parker, Nolan and Trantow","entertainment",80.91,"0","Saint Bonaventure","new york",42.2701,-78.6847,1453,"Toxicologist",42.954396,-78.795249,0,50
"2019-09-29 18:03:10","fraud_Turcotte, McKenzie and Koss","entertainment",19.52,"1","Hooper","nebraska",41.6414,-96.5232,1745,"Engineer, automotive",41.07396,-95.81138,0,50
"2019-12-20 17:41:04","fraud_Erdman-Durgan","health_fitness",64.76,"0","Luray","missouri",40.4931,-91.8912,519,"Town planner",40.754144,-92.032637,0,58
"2019-11-23 07:50:38","fraud_Donnelly PLC","misc_net",6.79,"0","Purmela","texas",31.4841,-97.9903,258,"Web designer",32.313258,-97.185495,0,80
"2020-01-06 18:51:55","fraud_Koss, Hansen and Lueilwitz","home",34.23,"1","Tyler","texas",32.2768,-95.3031,144160,"Sports development officer",33.065951,-94.631781,0,39
"2019-08-25 05:35:35","fraud_Huel-Langworth","misc_net",13.26,"1","Eldridge","alabama",33.9315,-87.6194,1186,"Politician's assistant",33.362033,-88.104183,0,37
"2020-04-25 03:56:08","fraud_Osinski, Ledner and Leuschke","grocery_pos",109.09,"1","Kirby","ohio",40.813,-83.4196,118,"Private music teacher",41.43566,-82.763263,0,66
"2019-03-16 16:19:04","fraud_Ledner, Hartmann and Feest","health_fitness",57.36,"1","Hurricane","west virginia",38.4257,-81.9943,21902,"Sub",38.713578,-82.438229,0,43
"2019-10-26 11:33:48","fraud_Corwin-Gorczany","misc_net",152.19,"1","Lanark Village","florida",29.8826,-84.5964,217,"Television production assistant",30.869204,-83.918799,0,34
"2019-03-21 00:47:43","fraud_Kerluke Inc","misc_net",2.36,"0","San Antonio","texas",29.5894,-98.5201,1595797,"Exhibition designer",30.455491,-99.386071,0,48
"2020-06-15 20:55:35","fraud_Baumbach, Strosin and Nicolas","shopping_pos",2.9,"1","Lakeport","california",39.047,-122.9328,11256,"Podiatrist",38.823582,-122.306248,0,51
"2019-08-28 15:38:03","fraud_Kub-Heaney","health_fitness",80.91,"1","Grimesland","north carolina",35.558,-77.2566,5903,"Manufacturing systems engineer",36.304482,-76.561662,0,30
"2020-01-22 04:42:06","fraud_Reilly, Heaney and Cole","gas_transport",77.35,"0","Arlington","virginia",38.8954,-77.1633,207410,"Mudlogger",38.1545,-76.801371,0,39
"2020-04-16 13:36:57","fraud_Ullrich Ltd","kids_pets",106.01,"1","North Prairie","wisconsin",42.9385,-88.395,2328,"Applications developer",42.71009,-88.883417,0,82
"2019-01-05 10:27:46","fraud_Kiehn-Emmerich","grocery_pos",122.8,"1","Tulsa","oklahoma",36.2395,-95.9596,413574,"Bookseller",35.828896,-95.320026,0,55
"2020-05-10 12:21:34","fraud_Romaguera, Wehner and Tromp","kids_pets",40.99,"0","Corriganville","maryland",39.6967,-78.8031,626,"Energy engineer",39.641129,-79.08619,0,63
"2019-03-15 05:23:25","fraud_Kris-Padberg","shopping_pos",3.52,"1","Kings Bay","georgia",30.7906,-81.5607,1293,"Naval architect",30.105351,-81.903718,0,60
"2020-05-11 17:46:52","fraud_Schoen Ltd","kids_pets",17.09,"1","Roma","texas",26.4215,-99.0025,18128,"IT trainer",26.540737,-99.906795,0,33
"2019-09-12 02:02:06","fraud_Jenkins, Hauck and Friesen","gas_transport",77.43,"1","Scotland","maryland",38.0828,-76.3477,313,"Insurance underwriter",38.832014,-76.106963,0,47
"2020-06-14 13:20:10","fraud_Hyatt-Blick","travel",6.47,"1","Mound City","missouri",40.1362,-95.2138,1631,"Architect",40.816108,-94.738937,0,71
"2019-03-01 03:48:15","fraud_Roberts-Beahan","misc_pos",5.56,"0","West Decatur","pennsylvania",40.9493,-78.3129,1762,"Armed forces logistics/support/administrative officer",40.820669,-78.996937,0,61
"2019-07-09 15:53:33","fraud_Collier LLC","home",18.93,"0","Mounds","oklahoma",35.8896,-96.0887,7163,"Fitness centre manager",35.431133,-96.252963,0,42
"2020-01-13 09:37:26","fraud_Raynor, Feest and Miller","gas_transport",49.92,"0","Tallmansville","west virginia",38.8564,-80.158,571,"Accounting technician",38.345078,-80.322079,0,56
"2019-05-25 00:02:05","fraud_Dicki Ltd","grocery_net",51.17,"1","North Wilkesboro","north carolina",36.2017,-81.1286,21134,"Dispensing optician",35.507737,-81.063268,0,39
"2019-12-22 10:30:35","fraud_Stokes, Christiansen and Sipes","grocery_net",58.75,"1","Kingsford Heights","indiana",41.4802,-86.6919,1423,"Psychologist, forensic",40.578404,-86.512138,0,25
"2019-12-13 03:43:25","fraud_Bashirian Group","shopping_net",3.95,"1","Campbell","nebraska",40.2967,-98.737,493,"Surveyor, minerals",40.675666,-98.309463,0,83
"2019-07-11 11:09:35","fraud_Erdman-Kertzmann","gas_transport",45.4,"1","Scotia","south carolina",32.6786,-81.2455,302,"Magazine features editor",32.918544,-81.110166,0,50
"2019-06-30 01:53:42","fraud_Turcotte, McKenzie and Koss","entertainment",132.33,"1","Hawley","minnesota",46.9777,-96.4092,4508,"Naval architect",46.473638,-96.714236,0,74
"2019-12-24 21:43:33","fraud_Pouros-Conroy","shopping_pos",3.38,"1","Fort Myers","florida",26.4722,-81.8122,224256,"Paramedic",25.966205,-82.469911,0,38
"2019-02-11 23:54:34","fraud_Yost, Schamberger and Windler","kids_pets",25.9,"1","Rule","texas",33.0771,-99.959,932,"Physicist, medical",32.408658,-100.347239,0,69
"2020-05-05 13:10:28","fraud_Yost, Schamberger and Windler","kids_pets",88.84,"1","Garrattsville","new york",42.6315,-75.1866,165,"Naval architect",42.829552,-74.271535,0,78
"2020-04-21 18:08:13","fraud_Becker, Harris and Harvey","personal_care",24.43,"0","Tekoa","washington",47.2271,-117.0819,895,"Clothing/textile technologist",47.938392,-117.713446,0,24
"2019-07-15 09:30:43","fraud_Bernhard Inc","gas_transport",57.33,"0","Grantham","new hampshire",43.5103,-72.1334,2971,"Charity fundraiser",43.366041,-72.539189,0,75
"2019-06-06 09:07:55","fraud_Ruecker Group","misc_net",22.79,"0","Seneca","wisconsin",43.2064,-90.9405,153,"Quantity surveyor",43.788953,-89.964709,0,62
"2019-06-10 23:52:09","fraud_Schiller, Blanda and Johnson","home",161.43,"1","Lake Oswego","oregon",45.4093,-122.6847,42817,"Planning and development surveyor",44.442367,-122.302067,0,41
"2019-08-27 05:22:18","fraud_Vandervort-Funk","grocery_pos",233.04,"1","Roma","texas",26.4215,-99.0025,18128,"IT trainer",25.570103,-99.068626,0,33
"2019-11-13 04:22:52","fraud_Kutch and Sons","grocery_pos",88.21,"1","Laguna Hills","california",33.615,-117.7114,45303,"Sales executive",33.341718,-117.410248,0,54
"2019-03-21 10:27:27","fraud_Eichmann, Bogan and Rodriguez","gas_transport",77.08,"0","Edinburg","virginia",38.8432,-78.6003,6018,"Designer, multimedia",39.689914,-78.314918,0,76
"2019-02-17 15:12:38","fraud_Schoen Ltd","kids_pets",81.67,"1","Lowell","oregon",43.921,-122.7806,1420,"Systems analyst",44.029622,-122.189353,0,58
"2019-11-16 09:52:52","fraud_Hudson-Ratke","grocery_pos",96.74,"1","Owensville","missouri",38.3511,-91.4867,6703,"Naval architect",38.77495,-91.451191,0,25
"2019-11-28 22:49:19","fraud_Bernhard, Grant and Langworth","shopping_pos",352.08,"1","Walnut Ridge","arkansas",36.0244,-90.9288,7155,"Engineer, control and instrumentation",36.171065,-90.812205,0,46
"2019-03-02 15:50:52","fraud_Volkman-Predovic","shopping_net",7.95,"0","Des Moines","iowa",41.603,-93.633,222785,"Interior and spatial designer",42.205504,-93.528762,0,42
"2019-05-06 06:32:45","fraud_Rowe, Batz and Goodwin","grocery_pos",82.37,"1","Georgetown","minnesota",47.0999,-96.727,346,"Research officer, trade union",46.523039,-95.853195,0,47
"2019-12-05 12:59:12","fraud_Leffler-Goldner","personal_care",9.06,"1","Clayton","oklahoma",34.5906,-95.38,1760,"Occupational psychologist",34.012179,-96.07244,0,52
"2019-07-15 21:02:48","fraud_Leannon-Nikolaus","travel",6.75,"1","Liberty Mills","indiana",41.0356,-85.7358,136,"Soil scientist",41.682162,-86.306442,0,70
"2019-08-12 03:59:20","fraud_Cummings LLC","gas_transport",64.33,"1","Blooming Grove","texas",32.0758,-96.701,1563,"Financial adviser",31.446596,-97.448881,0,45
"2019-03-02 14:07:58","fraud_Bins-Tillman","entertainment",64.97,"0","Shippingport","pennsylvania",40.6025,-80.3863,198,"Secretary/administrator",40.987898,-80.425329,0,45
"2019-02-03 15:34:20","fraud_Douglas, Schneider and Turner","shopping_pos",3.08,"1","Ronceverte","west virginia",37.7418,-80.4626,4575,"Statistician",38.046767,-79.808314,0,32
"2019-12-31 20:41:26","fraud_Fadel Inc","health_fitness",54.61,"0","Howells","nebraska",41.6964,-96.9858,1063,"Research scientist (maths)",42.175991,-96.55012,0,95
"2020-06-15 12:48:46","fraud_Ziemann-Waters","health_fitness",149.64,"0","Lake Jackson","texas",29.0393,-95.4401,28739,"Futures trader",28.662603,-96.036281,0,24
"2020-02-14 11:20:25","fraud_Torp-Lemke","misc_pos",6.83,"0","Norman","arkansas",34.4596,-93.6743,1383,"Magazine features editor",34.370719,-93.660604,0,57
"2019-03-18 11:23:40","fraud_Hudson-Ratke","grocery_pos",118.11,"0","Montandon","pennsylvania",40.9661,-76.8575,645,"Orthoptist",41.461543,-76.263956,0,49
"2019-12-09 16:26:37","fraud_Kihn-Fritsch","food_dining",128.66,"0","Haw River","north carolina",36.0424,-79.3242,6006,"Paramedic",36.970467,-79.907053,0,39
"2020-01-29 14:12:56","fraud_Hills-Boyer","personal_care",4.85,"1","Sturgis","mississippi",33.357,-89.0473,1923,"Medical physicist",32.445479,-89.476071,0,64
"2019-05-20 20:24:21","fraud_Waters-Cruickshank","health_fitness",88.54,"1","Goodrich","michigan",42.9147,-83.4845,6951,"Learning disability nurse",43.861966,-83.068864,0,38
"2019-08-13 01:50:31","fraud_Schuppe-Schuppe","food_dining",148.45,"1","Des Moines","iowa",41.5855,-93.6719,222785,"Wellsite geologist",41.559554,-93.086226,0,68
"2019-05-01 09:35:39","fraud_Huel, Hammes and Witting","grocery_pos",100.15,"1","Whaleyville","maryland",38.4121,-75.2811,718,"Regulatory affairs officer",37.797426,-74.953593,0,38
"2019-05-05 09:27:10","fraud_Schmitt Inc","gas_transport",74.97,"0","Cleveland","alabama",33.9778,-86.5598,3996,"Aid worker",33.659515,-87.181318,0,46
"2019-05-03 10:12:11","fraud_Okuneva, Schneider and Rau","shopping_pos",9.76,"0","Paulding","ohio",41.141,-84.5722,6284,"Secondary school teacher",41.452155,-84.088607,0,87
"2019-12-19 01:27:26","fraud_Schaefer, McGlynn and Bosco","gas_transport",61.97,"1","East Canaan","connecticut",42.0158,-73.2913,647,"Comptroller",41.269806,-74.124635,0,36
"2020-03-24 14:20:34","fraud_Langworth, Boehm and Gulgowski","shopping_net",7.31,"0","Quanah","texas",34.2956,-99.7494,3202,"Librarian, public",34.870306,-99.249374,0,25
"2019-12-28 11:30:36","fraud_Kiehn-Emmerich","grocery_pos",139.71,"0","Greenwich","new jersey",39.4055,-75.3209,804,"Insurance risk surveyor",38.871893,-75.07496,0,58
"2020-05-27 04:10:40","fraud_Strosin-Cruickshank","grocery_pos",177.89,"1","Loxahatchee","florida",26.7383,-80.276,26551,"Paramedic",27.482558,-79.848545,0,47
"2020-03-13 05:37:50","fraud_Wiza LLC","misc_pos",7.53,"0","Watertown","minnesota",44.9595,-93.8482,5619,"Licensed conveyancer",44.367678,-92.856812,0,65
"2020-02-05 08:32:23","fraud_Gerlach Inc","shopping_net",854.85,"0","Iliff","colorado",40.7692,-103.0968,648,"Community arts worker",41.744813,-102.498172,0,54
"2019-03-20 08:24:37","fraud_Bogisich Inc","grocery_pos",54.04,"0","Bronx","new york",40.8798,-73.9067,1382480,"Therapist, drama",39.914231,-73.895096,0,33
"2020-05-24 13:26:21","fraud_Schmeler, Bashirian and Price","shopping_net",4.81,"1","Hurricane","west virginia",38.4257,-81.9943,21902,"Sub",39.269402,-81.58459,0,43
"2019-11-21 08:51:31","fraud_Ledner-Pfannerstill","gas_transport",91.91,"0","Kent","oregon",45.0838,-120.6649,60,"Museum education officer",45.37431,-120.077109,0,81
"2019-08-27 16:14:36","fraud_Bahringer Group","health_fitness",7.31,"0","Luzerne","michigan",44.6001,-84.2931,864,"General practice doctor",44.489466,-83.477794,0,81
"2019-01-09 06:34:34","fraud_Koss and Sons","gas_transport",67.12,"1","New Ellenton","south carolina",33.413,-81.69,2206,"Biomedical scientist",33.783038,-80.865475,0,37
"2019-10-09 11:23:03","fraud_Cummings Group","grocery_net",40.58,"1","Hinckley","ohio",41.2419,-81.7453,7646,"Medical sales representative",41.331352,-81.107019,0,35
"2019-11-15 10:11:17","fraud_Labadie, Treutel and Bode","shopping_net",5.55,"1","Fields Landing","california",40.7268,-124.2174,276,"Scientist, audiological",40.561651,-124.445706,0,94
"2019-05-01 03:28:19","fraud_Kuvalis Ltd","gas_transport",77.14,"0","Brooklin","maine",44.2541,-68.5565,824,"Loss adjuster, chartered",43.689256,-69.015531,0,49
"2019-07-07 13:34:57","fraud_Romaguera Ltd","health_fitness",13.44,"0","Spring Church","pennsylvania",40.6153,-79.4545,972,"Public relations account executive",39.895345,-78.898308,0,26
"2019-08-21 15:43:09","fraud_Mohr-Bayer","shopping_net",8.93,"0","Haw River","north carolina",36.0424,-79.3242,6006,"Paramedic",35.848658,-80.177512,0,39
"2019-05-25 08:10:17","fraud_Torp-Labadie","gas_transport",64.94,"1","Colton","washington",46.5901,-117.1692,761,"Chief Marketing Officer",46.670286,-117.664335,0,80
"2019-12-18 22:43:36","fraud_Medhurst, Cartwright and Ebert","personal_care",1.78,"0","Kensington","maryland",39.0298,-77.0793,19054,"Operations geologist",38.6268,-76.294571,0,47
"2020-05-12 14:44:19","fraud_Berge, Kautzer and Harris","personal_care",29.07,"0","Holliday","texas",33.6751,-98.6576,2317,"Chief Technology Officer",34.495658,-98.983638,0,59
"2019-08-30 08:29:13","fraud_Rowe, Batz and Goodwin","grocery_pos",142.1,"1","Notrees","texas",31.8599,-102.7413,23,"Cytogeneticist",31.178421,-103.643335,0,54
"2019-06-06 08:51:02","fraud_Parisian and Sons","gas_transport",55.77,"1","Edisto Island","south carolina",32.5486,-80.307,2408,"Sales professional, IT",31.982361,-79.633703,0,26
"2019-12-07 16:16:50","fraud_Hills, Hegmann and Schaefer","health_fitness",21.96,"1","Cisco","illinois",39.9972,-88.6962,478,"Landscape architect",40.772163,-89.430359,0,64
"2019-06-30 23:40:09","fraud_Wilkinson LLC","personal_care",5.82,"1","West Sayville","new york",40.732,-73.1,4056,"Film/video editor",39.738535,-72.271937,0,33
"2020-02-23 22:03:08","fraud_Jacobi and Sons","shopping_pos",1.34,"0","Belgrade","montana",45.7801,-111.1439,18182,"Engineer, drilling",45.732728,-112.078185,0,48
"2019-01-07 04:50:14","fraud_Predovic Inc","shopping_net",265.18,"1","Mount Clemens","michigan",42.5978,-82.8823,16305,"Psychologist, sport and exercise",43.454492,-82.692322,0,96
"2019-07-11 12:37:54","fraud_Swift PLC","kids_pets",74.13,"1","Washington",NA,38.9087,-77.0414,601723,"Prison officer",38.840124,-77.765656,0,37
"2019-06-16 22:21:50","fraud_O'Connell, Botsford and Hand","home",80,"1","West Henrietta","new york",43.0397,-77.6871,10256,"Teacher, primary school",43.271912,-78.3988,0,55
"2019-01-25 20:17:55","fraud_Deckow-Dare","food_dining",17.53,"1","Kansas City","missouri",38.9621,-94.5959,545147,"Counsellor",39.15172,-95.180732,0,36
"2019-01-14 22:16:42","fraud_Barton LLC","kids_pets",124.47,"0","Huntsville","alabama",34.7789,-86.5438,190178,"Television production assistant",35.611679,-86.336415,0,50
"2019-05-22 08:34:40","fraud_Cummerata-Jones","gas_transport",59.86,"1","Wetmore","michigan",46.3535,-86.6345,765,"Immunologist",46.06843,-87.042683,0,51
"2019-05-20 18:05:04","fraud_Mohr Inc","shopping_pos",4.46,"1","Manville","wyoming",42.73,-104.7024,241,"Educational psychologist",43.220888,-104.676721,0,43
"2019-09-07 18:53:52","fraud_Larkin, Stracke and Greenfelder","entertainment",32.28,"1","North Wilkesboro","north carolina",36.2017,-81.1286,21134,"Dispensing optician",36.859593,-80.603321,0,39
"2019-06-24 12:06:34","fraud_Tillman, Fritsch and Schmitt","misc_net",25.27,"1","Cowlesville","new york",42.8112,-78.4481,1166,"Colour technologist",42.924414,-78.37717,0,40
"2019-07-19 22:13:42","fraud_Cole, Hills and Jewess","home",26.97,"0","Utica","kansas",38.6411,-100.138,269,"Product/process development scientist",37.783771,-99.62299,0,61
"2020-06-14 18:54:32","fraud_Bogisich-Weimann","kids_pets",6.59,"0","Oconto Falls","wisconsin",44.8755,-88.1555,5548,"Mining engineer",45.606184,-87.3153,0,48
"2020-04-06 00:33:32","fraud_Cummings LLC","gas_transport",67.85,"0","Acworth","new hampshire",43.196,-72.3001,477,"Naval architect",42.593849,-71.800561,0,35
"2019-11-28 16:13:54","fraud_Hartmann, Rowe and Hermann","travel",9.95,"1","Bailey","north carolina",35.8072,-78.0892,6629,"Call centre manager",35.008896,-77.750987,0,61
"2019-07-04 19:20:19","fraud_Hammes-Beatty","kids_pets",43.85,"1","Bowersville","ohio",39.5756,-83.7153,338,"Quantity surveyor",39.737147,-82.950444,0,35
"2019-07-21 12:45:38","fraud_Weimann-Lockman","kids_pets",26.96,"1","Viola","arkansas",36.3924,-91.9932,1679,"Psychiatric nurse",36.770239,-91.334398,0,37
"2020-04-14 23:30:14","fraud_Padberg-Rogahn","entertainment",243.08,"1","Laramie","wyoming",41.4247,-105.4781,35371,"Pilot, airline",40.470727,-104.48016,0,35
"2020-03-09 15:18:55","fraud_Goyette, Howell and Collier","shopping_pos",2.64,"1","Sherman","texas",33.6372,-96.6184,46563,"Systems developer",33.591724,-97.274346,0,53
"2019-12-20 14:58:18","fraud_Bartoletti and Sons","personal_care",5.36,"1","Dubre","kentucky",36.8421,-85.5396,341,"Insurance risk surveyor",36.033029,-84.735356,0,91
"2019-12-29 14:01:17","fraud_Grimes LLC","entertainment",6.46,"1","Bridgeport","new jersey",39.8016,-75.3478,504,"Engineer, control and instrumentation",39.492217,-74.377817,0,43
"2019-11-17 16:14:02","fraud_Renner Ltd","home",13.01,"1","Rocky Mount","missouri",38.2911,-92.7059,1847,"Tax inspector",39.290377,-93.355375,0,35
"2019-11-03 14:33:29","fraud_Weber, Thiel and Hammes","kids_pets",40.84,"0","Easton","kansas",39.3391,-95.0999,1442,"Air broker",39.588389,-94.653302,0,41
"2019-07-21 07:38:22","fraud_Schumm PLC","shopping_net",214.35,"1","Wichita","kansas",37.6223,-97.3136,409656,"Textile designer",37.929077,-97.675383,0,93
"2020-01-25 13:00:28","fraud_Gerhold LLC","home",55.45,"1","Cisco","illinois",39.9972,-88.6962,478,"Landscape architect",39.903895,-87.983845,0,64
"2020-05-17 04:49:01","fraud_Turner, Ziemann and Lehner","food_dining",71.34,"0","San Diego","california",33.0067,-117.069,1241364,"Chartered public finance accountant",32.583818,-116.079918,0,64
"2020-06-02 13:40:09","fraud_Ritchie, Oberbrunner and Cremin","travel",2.57,"1","Jones","alabama",32.5104,-86.8138,1089,"Materials engineer",33.360427,-86.759933,0,52
"2019-07-23 05:40:41","fraud_Bashirian Group","shopping_net",36.68,"1","West Columbia","south carolina",33.9568,-81.1405,52126,"Chemical engineer",34.774936,-80.30342,0,94
"2019-09-23 14:12:05","fraud_Fadel, Mertz and Rippin","entertainment",67.24,"0","Lahoma","oklahoma",36.385,-98.0727,1078,"Podiatrist",35.961146,-97.530751,0,34
"2019-12-29 06:27:01","fraud_Schoen, Kuphal and Nitzsche","grocery_pos",84.85,"1","Laguna Hills","california",33.615,-117.7114,45303,"Sales executive",32.789792,-117.077124,0,54
"2019-04-07 15:32:12","fraud_Feil-Morar","health_fitness",22.48,"0","Lohrville","iowa",42.2619,-94.5566,695,"Administrator",42.844293,-94.721568,0,69
"2019-12-02 22:33:30","fraud_Altenwerth, Cartwright and Koss","shopping_net",1057.22,"0","Norman Park","georgia",31.2462,-83.6549,5666,"Rural practice surveyor",31.906152,-83.68158,1,20
"2019-10-27 19:00:08","fraud_Tromp Group","travel",7.26,"1","Mulberry Grove","illinois",38.9311,-89.2463,1810,"Race relations officer",39.527121,-89.254727,0,49
"2019-05-13 00:51:24","fraud_Parisian and Sons","gas_transport",56.78,"1","Altona","new york",44.8816,-73.6408,2148,"Surveyor, land/geomatics",45.782008,-73.381121,0,70
"2019-09-11 10:42:01","fraud_Kiehn-Emmerich","grocery_pos",107.94,"0","Richland","new jersey",39.485,-74.8776,825,"Licensed conveyancer",40.254843,-74.919039,0,32
"2019-07-21 03:03:58","fraud_Huel Ltd","misc_net",1.74,"0","Pittsburgh","pennsylvania",40.4308,-79.9205,687276,"Scientist, marine",39.795344,-80.72807,0,50
"2019-09-30 20:29:25","fraud_Marvin-Lind","personal_care",13.42,"1","Laramie","wyoming",41.4247,-105.4781,35371,"Pilot, airline",42.157553,-104.714888,0,35
"2020-03-02 05:05:03","fraud_Emard Inc","gas_transport",76.99,"0","Westport","kentucky",38.4921,-85.4524,564,"Pensions consultant",37.612499,-85.68648,0,27
"2020-02-17 05:29:29","fraud_Bahringer-Larson","grocery_net",97.34,"1","Indianapolis","indiana",39.849,-86.272,910148,"Firefighter",40.027761,-85.404178,0,48
"2019-01-12 12:18:25","fraud_Dare, Casper and Bartoletti","kids_pets",51.79,"0","New Holstein","wisconsin",43.9446,-88.0911,5196,"Child psychotherapist",43.427682,-89.008063,0,46
"2020-05-26 13:47:00","fraud_Gutmann, McLaughlin and Wiza","home",76.66,"0","Lamberton","minnesota",44.2378,-95.2739,1507,"Land/geomatics surveyor",43.603599,-94.480805,0,30
"2019-12-20 17:52:10","fraud_Bednar PLC","kids_pets",2.69,"1","East Canaan","connecticut",42.0158,-73.2913,647,"Comptroller",42.022851,-73.919652,0,36
"2019-09-08 04:59:22","fraud_Brekke and Sons","gas_transport",68.29,"0","Woodville","alabama",34.6689,-86.2296,3395,"Editor, commissioning",35.573861,-85.76899,0,45
"2019-01-16 23:59:35","fraud_Little Ltd","kids_pets",72.55,"1","Roosevelt","oklahoma",34.847,-98.9836,551,"Amenity horticulturist",34.441066,-99.064256,0,53
"2019-03-14 21:59:33","fraud_Hudson-Grady","shopping_pos",7.53,"1","Moro","illinois",38.9318,-89.9618,2401,"Buyer, industrial",39.436093,-89.030192,0,52
"2019-01-21 13:27:18","fraud_Mueller, Gerhold and Mueller","health_fitness",47.25,"0","Lubbock","texas",33.5466,-101.8871,254282,"Doctor, general practice",33.575744,-101.255063,0,72
"2020-03-10 14:31:01","fraud_Beier LLC","entertainment",73.09,"0","Hewitt","wisconsin",44.6437,-90.1031,828,"Arts development officer",45.342787,-90.495301,0,32
